station,param,value
Kokkola Tankar,tmin,-10.2
Kokkola Tankar,tmin,-12.9
Kokkola Tankar,tmin,-15.8
Kokkola Tankar,tmin,-15.3
Kokkola Tankar,tmin,-12.6
Kokkola Tankar,tmin,-6.7
Kokkola Tankar,tmin,-12.5
Kokkola Tankar,tmin,-13.9
Kokkola Tankar,tmin,-9.7
Kokkola Tankar,tmin,-6.0
Kokkola Tankar,tmin,-5.2
Kokkola Tankar,tmin,-0.7
Kokkola Tankar,tmin,-1.0
Kokkola Tankar,tmin,-0.1
Kokkola Tankar,tmin,-4.1
Kokkola Tankar,tmin,-6.5
Kokkola Tankar,tmin,-9.9
Kokkola Tankar,tmin,-9.7
Kokkola Tankar,tmin,-12.4
Kokkola Tankar,tmin,-12.3
Kokkola Tankar,tmin,-7.2
Kokkola Tankar,tmin,-10.9
Kokkola Tankar,tmin,-12.9
Kokkola Tankar,tmin,-9.6
Kokkola Tankar,tmin,-18.2
Kokkola Tankar,tmin,-23.2
Kokkola Tankar,tmax,-4.1
Kokkola Tankar,tmax,-8.1
Kokkola Tankar,tmax,-8.4
Kokkola Tankar,tmax,-6.8
Kokkola Tankar,tmax,-4.7
Kokkola Tankar,tmax,-5.4
Kokkola Tankar,tmax,-10.0
Kokkola Tankar,tmax,-12.1
Kokkola Tankar,tmax,-8.9
Kokkola Tankar,tmax,-5.6
Kokkola Tankar,tmax,-4.3
Kokkola Tankar,tmax,-5.6
Kokkola Tankar,tmax,-8.3
Kokkola Tankar,tmax,-5.5
Kokkola Tankar,tmax,-4.8
Kokkola Tankar,tmax,1.1
Kokkola Tankar,tmax,2.0
Kokkola Tankar,tmax,1.4
Kokkola Tankar,tmax,1.0
Kokkola Tankar,tmax,0.3
Kokkola Tankar,tmax,-2.0
Kokkola Tankar,tmax,-5.3
Kokkola Tankar,tmax,-8.1
Kokkola Tankar,tmax,-8.7
Kokkola Tankar,tmax,-6.7
Kokkola Tankar,tmax,-3.3
Kokkola Tankar,tmax,-3.0
Kokkola Tankar,tmax,-5.5
Kokkola Tankar,tmax,-5.5
Kokkola Tankar,tmax,-9.6
Kokkola Tankar,tmax,-14.8
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-20.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-20.8
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-19.2
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-24.0
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-20.9
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-16.3
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-17.5
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-21.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-22.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-23.9
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-18.1
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-18.1
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-14.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-10.3
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-6.2
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-5.4
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-1.1
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-2.6
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-0.1
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-2.6
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-9.3
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-10.6
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-12.0
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-13.2
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-15.6
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-8.4
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-16.9
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-17.8
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-10.8
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-22.8
Kruunupyy Kokkola-Pietarsaari lentoasema,tmin,-26.0
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-12.4
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-17.1
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-13.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-16.1
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-8.1
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-7.9
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-11.4
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-13.9
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-15.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-15.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-10.0
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-10.5
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-8.6
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-5.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-4.9
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,1.0
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,2.2
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,0.8
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,0.8
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,0.2
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-2.6
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-6.8
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-9.1
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-9.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-7.8
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-4.6
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-5.2
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-9.0
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-8.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-9.7
Kruunupyy Kokkola-Pietarsaari lentoasema,tmax,-13.0
Kalajoki Ulkokalla,tmin,-11.4
Kalajoki Ulkokalla,tmin,-13.4
Kalajoki Ulkokalla,tmin,-13.4
Kalajoki Ulkokalla,tmin,-11.5
Kalajoki Ulkokalla,tmin,-7.8
Kalajoki Ulkokalla,tmin,-11.1
Kalajoki Ulkokalla,tmin,-13.7
Kalajoki Ulkokalla,tmin,-13.2
Kalajoki Ulkokalla,tmin,-12.9
Kalajoki Ulkokalla,tmin,-12.6
Kalajoki Ulkokalla,tmin,-8.5
Kalajoki Ulkokalla,tmin,-11.0
Kalajoki Ulkokalla,tmin,-11.3
Kalajoki Ulkokalla,tmin,-9.2
Kalajoki Ulkokalla,tmin,-5.6
Kalajoki Ulkokalla,tmin,-4.8
Kalajoki Ulkokalla,tmin,-0.4
Kalajoki Ulkokalla,tmin,-0.9
Kalajoki Ulkokalla,tmin,-0.9
Kalajoki Ulkokalla,tmin,-4.6
Kalajoki Ulkokalla,tmin,-6.2
Kalajoki Ulkokalla,tmin,-7.6
Kalajoki Ulkokalla,tmin,-7.6
Kalajoki Ulkokalla,tmin,-9.2
Kalajoki Ulkokalla,tmin,-7.8
Kalajoki Ulkokalla,tmin,-6.6
Kalajoki Ulkokalla,tmin,-5.8
Kalajoki Ulkokalla,tmin,-9.5
Kalajoki Ulkokalla,tmin,-10.7
Kalajoki Ulkokalla,tmin,-17.0
Kalajoki Ulkokalla,tmin,-20.1
Kalajoki Ulkokalla,tmax,-4.3
Kalajoki Ulkokalla,tmax,-10.1
Kalajoki Ulkokalla,tmax,-8.8
Kalajoki Ulkokalla,tmax,-7.4
Kalajoki Ulkokalla,tmax,-4.4
Kalajoki Ulkokalla,tmax,-6.6
Kalajoki Ulkokalla,tmax,-9.2
Kalajoki Ulkokalla,tmax,-11.5
Kalajoki Ulkokalla,tmax,-9.1
Kalajoki Ulkokalla,tmax,-7.9
Kalajoki Ulkokalla,tmax,-5.4
Kalajoki Ulkokalla,tmax,-7.4
Kalajoki Ulkokalla,tmax,-7.0
Kalajoki Ulkokalla,tmax,-4.8
Kalajoki Ulkokalla,tmax,-3.9
Kalajoki Ulkokalla,tmax,0.5
Kalajoki Ulkokalla,tmax,1.9
Kalajoki Ulkokalla,tmax,2.4
Kalajoki Ulkokalla,tmax,0.4
Kalajoki Ulkokalla,tmax,0.0
Kalajoki Ulkokalla,tmax,-2.4
Kalajoki Ulkokalla,tmax,-4.8
Kalajoki Ulkokalla,tmax,-6.5
Kalajoki Ulkokalla,tmax,-6.7
Kalajoki Ulkokalla,tmax,-2.4
Kalajoki Ulkokalla,tmax,-2.6
Kalajoki Ulkokalla,tmax,-3.4
Kalajoki Ulkokalla,tmax,-4.0
Kalajoki Ulkokalla,tmax,-5.2
Kalajoki Ulkokalla,tmax,-10.1
Kalajoki Ulkokalla,tmax,-12.6
Kokkola Santahaka,tmin,-19.2
Kokkola Santahaka,tmin,-19.6
Kokkola Santahaka,tmin,-18.6
Kokkola Santahaka,tmin,-21.7
Kokkola Santahaka,tmin,-16.9
Kokkola Santahaka,tmin,-13.6
Kokkola Santahaka,tmin,-16.9
Kokkola Santahaka,tmin,-18.9
Kokkola Santahaka,tmin,-22.5
Kokkola Santahaka,tmin,-22.5
Kokkola Santahaka,tmin,-14.5
Kokkola Santahaka,tmin,-17.8
Kokkola Santahaka,tmin,-16.8
Kokkola Santahaka,tmin,-10.1
Kokkola Santahaka,tmin,-6.2
Kokkola Santahaka,tmin,-5.3
Kokkola Santahaka,tmin,-0.9
Kokkola Santahaka,tmin,-1.5
Kokkola Santahaka,tmin,-0.1
Kokkola Santahaka,tmin,-3.0
Kokkola Santahaka,tmin,-8.3
Kokkola Santahaka,tmin,-9.8
Kokkola Santahaka,tmin,-10.8
Kokkola Santahaka,tmin,-12.3
Kokkola Santahaka,tmin,-14.0
Kokkola Santahaka,tmin,-8.0
Kokkola Santahaka,tmin,-16.0
Kokkola Santahaka,tmin,-16.7
Kokkola Santahaka,tmin,-12.4
Kokkola Santahaka,tmin,-22.0
Kokkola Santahaka,tmin,-25.7
Kokkola Santahaka,tmax,-8.0
Kokkola Santahaka,tmax,-16.1
Kokkola Santahaka,tmax,-13.1
Kokkola Santahaka,tmax,-15.0
Kokkola Santahaka,tmax,-7.7
Kokkola Santahaka,tmax,-7.6
Kokkola Santahaka,tmax,-12.2
Kokkola Santahaka,tmax,-13.9
Kokkola Santahaka,tmax,-16.2
Kokkola Santahaka,tmax,-13.8
Kokkola Santahaka,tmax,-7.9
Kokkola Santahaka,tmax,-9.9
Kokkola Santahaka,tmax,-8.5
Kokkola Santahaka,tmax,-5.6
Kokkola Santahaka,tmax,-4.7
Kokkola Santahaka,tmax,1.1
Kokkola Santahaka,tmax,2.3
Kokkola Santahaka,tmax,0.7
Kokkola Santahaka,tmax,0.8
Kokkola Santahaka,tmax,0.4
Kokkola Santahaka,tmax,-3.0
Kokkola Santahaka,tmax,-6.5
Kokkola Santahaka,tmax,-8.9
Kokkola Santahaka,tmax,-9.3
Kokkola Santahaka,tmax,-7.4
Kokkola Santahaka,tmax,-4.2
Kokkola Santahaka,tmax,-4.6
Kokkola Santahaka,tmax,-8.6
Kokkola Santahaka,tmax,-8.2
Kokkola Santahaka,tmax,-9.5
Kokkola Santahaka,tmax,-14.9
Toholampi Laitala,tmin,-23.3
Toholampi Laitala,tmin,-23.6
Toholampi Laitala,tmin,-20.1
Toholampi Laitala,tmin,-25.0
Toholampi Laitala,tmin,-23.3
Toholampi Laitala,tmin,-13.6
Toholampi Laitala,tmin,-18.9
Toholampi Laitala,tmin,-24.4
Toholampi Laitala,tmin,-26.4
Toholampi Laitala,tmin,-27.1
Toholampi Laitala,tmin,-21.1
Toholampi Laitala,tmin,-19.6
Toholampi Laitala,tmin,-15.7
Toholampi Laitala,tmin,-13.9
Toholampi Laitala,tmin,-7.3
Toholampi Laitala,tmin,-6.1
Toholampi Laitala,tmin,-1.5
Toholampi Laitala,tmin,-1.0
Toholampi Laitala,tmin,-0.6
Toholampi Laitala,tmin,-6.1
Toholampi Laitala,tmin,-11.1
Toholampi Laitala,tmin,-10.1
Toholampi Laitala,tmin,-12.2
Toholampi Laitala,tmin,-13.5
Toholampi Laitala,tmin,-13.6
Toholampi Laitala,tmin,-12.1
Toholampi Laitala,tmin,-9.4
Toholampi Laitala,tmin,-14.5
Toholampi Laitala,tmin,-14.8
Toholampi Laitala,tmin,-26.5
Toholampi Laitala,tmin,-27.9
Toholampi Laitala,tmax,-14.2
Toholampi Laitala,tmax,-19.0
Toholampi Laitala,tmax,-13.8
Toholampi Laitala,tmax,-17.4
Toholampi Laitala,tmax,-8.3
Toholampi Laitala,tmax,-8.2
Toholampi Laitala,tmax,-13.1
Toholampi Laitala,tmax,-15.8
Toholampi Laitala,tmax,-18.7
Toholampi Laitala,tmax,-19.5
Toholampi Laitala,tmax,-10.8
Toholampi Laitala,tmax,-10.4
Toholampi Laitala,tmax,-9.2
Toholampi Laitala,tmax,-6.5
Toholampi Laitala,tmax,-5.4
Toholampi Laitala,tmax,0.3
Toholampi Laitala,tmax,2.0
Toholampi Laitala,tmax,1.8
Toholampi Laitala,tmax,0.0
Toholampi Laitala,tmax,-0.3
Toholampi Laitala,tmax,-6.1
Toholampi Laitala,tmax,-7.3
Toholampi Laitala,tmax,-9.7
Toholampi Laitala,tmax,-10.7
Toholampi Laitala,tmax,-8.6
Toholampi Laitala,tmax,-6.4
Toholampi Laitala,tmax,-5.8
Toholampi Laitala,tmax,-8.5
Toholampi Laitala,tmax,-9.2
Toholampi Laitala,tmax,-10.3
Toholampi Laitala,tmax,-16.3
Ylivieska lentokenttä,tmin,-25.3
Ylivieska lentokenttä,tmin,-27.0
Ylivieska lentokenttä,tmin,-21.3
Ylivieska lentokenttä,tmin,-27.1
Ylivieska lentokenttä,tmin,-25.4
Ylivieska lentokenttä,tmin,-13.4
Ylivieska lentokenttä,tmin,-24.8
Ylivieska lentokenttä,tmin,-27.5
Ylivieska lentokenttä,tmin,-29.7
Ylivieska lentokenttä,tmin,-30.9
Ylivieska lentokenttä,tmin,-24.3
Ylivieska lentokenttä,tmin,-23.1
Ylivieska lentokenttä,tmin,-19.2
Ylivieska lentokenttä,tmin,-12.5
Ylivieska lentokenttä,tmin,-7.7
Ylivieska lentokenttä,tmin,-6.4
Ylivieska lentokenttä,tmin,-1.5
Ylivieska lentokenttä,tmin,-1.2
Ylivieska lentokenttä,tmin,-1.6
Ylivieska lentokenttä,tmin,-10.3
Ylivieska lentokenttä,tmin,-17.4
Ylivieska lentokenttä,tmin,-9.4
Ylivieska lentokenttä,tmin,-10.9
Ylivieska lentokenttä,tmin,-20.8
Ylivieska lentokenttä,tmin,-15.8
Ylivieska lentokenttä,tmin,-12.3
Ylivieska lentokenttä,tmin,-20.8
Ylivieska lentokenttä,tmin,-17.2
Ylivieska lentokenttä,tmin,-14.5
Ylivieska lentokenttä,tmin,-24.2
Ylivieska lentokenttä,tmin,-27.3
Ylivieska lentokenttä,tmax,-12.6
Ylivieska lentokenttä,tmax,-20.0
Ylivieska lentokenttä,tmax,-14.0
Ylivieska lentokenttä,tmax,-20.5
Ylivieska lentokenttä,tmax,-8.8
Ylivieska lentokenttä,tmax,-8.9
Ylivieska lentokenttä,tmax,-12.6
Ylivieska lentokenttä,tmax,-17.6
Ylivieska lentokenttä,tmax,-24.9
Ylivieska lentokenttä,tmax,-19.9
Ylivieska lentokenttä,tmax,-11.4
Ylivieska lentokenttä,tmax,-11.5
Ylivieska lentokenttä,tmax,-9.7
Ylivieska lentokenttä,tmax,-7.3
Ylivieska lentokenttä,tmax,-5.9
Ylivieska lentokenttä,tmax,-0.3
Ylivieska lentokenttä,tmax,1.8
Ylivieska lentokenttä,tmax,1.8
Ylivieska lentokenttä,tmax,-0.6
Ylivieska lentokenttä,tmax,-1.5
Ylivieska lentokenttä,tmax,-7.5
Ylivieska lentokenttä,tmax,-7.7
Ylivieska lentokenttä,tmax,-9.0
Ylivieska lentokenttä,tmax,-10.9
Ylivieska lentokenttä,tmax,-8.3
Ylivieska lentokenttä,tmax,-7.0
Ylivieska lentokenttä,tmax,-6.8
Ylivieska lentokenttä,tmax,-7.7
Ylivieska lentokenttä,tmax,-9.7
Ylivieska lentokenttä,tmax,-11.0
Ylivieska lentokenttä,tmax,-15.7
Haapavesi Mustikkamäki,tmin,-22.3
Haapavesi Mustikkamäki,tmin,-23.4
Haapavesi Mustikkamäki,tmin,-21.1
Haapavesi Mustikkamäki,tmin,-22.5
Haapavesi Mustikkamäki,tmin,-21.0
Haapavesi Mustikkamäki,tmin,-19.7
Haapavesi Mustikkamäki,tmin,-18.4
Haapavesi Mustikkamäki,tmin,-22.5
Haapavesi Mustikkamäki,tmin,-26.9
Haapavesi Mustikkamäki,tmin,-26.1
Haapavesi Mustikkamäki,tmin,-19.5
Haapavesi Mustikkamäki,tmin,-19.3
Haapavesi Mustikkamäki,tmin,-13.3
Haapavesi Mustikkamäki,tmin,-12.8
Haapavesi Mustikkamäki,tmin,-8.4
Haapavesi Mustikkamäki,tmin,-6.9
Haapavesi Mustikkamäki,tmin,-1.9
Haapavesi Mustikkamäki,tmin,-1.2
Haapavesi Mustikkamäki,tmin,-3.4
Haapavesi Mustikkamäki,tmin,-12.7
Haapavesi Mustikkamäki,tmin,-13.5
Haapavesi Mustikkamäki,tmin,-9.6
Haapavesi Mustikkamäki,tmin,-12.6
Haapavesi Mustikkamäki,tmin,-16.9
Haapavesi Mustikkamäki,tmin,-15.0
Haapavesi Mustikkamäki,tmin,-11.5
Haapavesi Mustikkamäki,tmin,-15.5
Haapavesi Mustikkamäki,tmin,-18.2
Haapavesi Mustikkamäki,tmin,-18.4
Haapavesi Mustikkamäki,tmin,-21.0
Haapavesi Mustikkamäki,tmin,-23.1
Haapavesi Mustikkamäki,tmax,-13.8
Haapavesi Mustikkamäki,tmax,-20.1
Haapavesi Mustikkamäki,tmax,-14.3
Haapavesi Mustikkamäki,tmax,-18.4
Haapavesi Mustikkamäki,tmax,-9.0
Haapavesi Mustikkamäki,tmax,-9.1
Haapavesi Mustikkamäki,tmax,-14.2
Haapavesi Mustikkamäki,tmax,-16.8
Haapavesi Mustikkamäki,tmax,-21.8
Haapavesi Mustikkamäki,tmax,-18.7
Haapavesi Mustikkamäki,tmax,-11.4
Haapavesi Mustikkamäki,tmax,-11.8
Haapavesi Mustikkamäki,tmax,-9.8
Haapavesi Mustikkamäki,tmax,-8.2
Haapavesi Mustikkamäki,tmax,-6.5
Haapavesi Mustikkamäki,tmax,-1.2
Haapavesi Mustikkamäki,tmax,1.3
Haapavesi Mustikkamäki,tmax,1.5
Haapavesi Mustikkamäki,tmax,-1.1
Haapavesi Mustikkamäki,tmax,-3.3
Haapavesi Mustikkamäki,tmax,-7.7
Haapavesi Mustikkamäki,tmax,-8.3
Haapavesi Mustikkamäki,tmax,-9.5
Haapavesi Mustikkamäki,tmax,-12.6
Haapavesi Mustikkamäki,tmax,-8.4
Haapavesi Mustikkamäki,tmax,-7.7
Haapavesi Mustikkamäki,tmax,-6.7
Haapavesi Mustikkamäki,tmax,-7.6
Haapavesi Mustikkamäki,tmax,-9.5
Haapavesi Mustikkamäki,tmax,-11.5
Haapavesi Mustikkamäki,tmax,-17.1
Pyhäjärvi Ojakylä,tmin,-24.5
Pyhäjärvi Ojakylä,tmin,-25.5
Pyhäjärvi Ojakylä,tmin,-20.9
Pyhäjärvi Ojakylä,tmin,-26.6
Pyhäjärvi Ojakylä,tmin,-26.9
Pyhäjärvi Ojakylä,tmin,-17.8
Pyhäjärvi Ojakylä,tmin,-17.5
Pyhäjärvi Ojakylä,tmin,-25.3
Pyhäjärvi Ojakylä,tmin,-28.2
Pyhäjärvi Ojakylä,tmin,-28.4
Pyhäjärvi Ojakylä,tmin,-17.3
Pyhäjärvi Ojakylä,tmin,-16.7
Pyhäjärvi Ojakylä,tmin,-13.1
Pyhäjärvi Ojakylä,tmin,-13.2
Pyhäjärvi Ojakylä,tmin,-8.1
Pyhäjärvi Ojakylä,tmin,-7.2
Pyhäjärvi Ojakylä,tmin,-2.6
Pyhäjärvi Ojakylä,tmin,-0.9
Pyhäjärvi Ojakylä,tmin,-3.2
Pyhäjärvi Ojakylä,tmin,-10.5
Pyhäjärvi Ojakylä,tmin,-12.5
Pyhäjärvi Ojakylä,tmin,-10.1
Pyhäjärvi Ojakylä,tmin,-15.3
Pyhäjärvi Ojakylä,tmin,-18.4
Pyhäjärvi Ojakylä,tmin,-16.5
Pyhäjärvi Ojakylä,tmin,-10.5
Pyhäjärvi Ojakylä,tmin,-12.5
Pyhäjärvi Ojakylä,tmin,-19.4
Pyhäjärvi Ojakylä,tmin,-20.9
Pyhäjärvi Ojakylä,tmin,-23.9
Pyhäjärvi Ojakylä,tmin,-23.5
Pyhäjärvi Ojakylä,tmax,-15.6
Pyhäjärvi Ojakylä,tmax,-20.5
Pyhäjärvi Ojakylä,tmax,-13.6
Pyhäjärvi Ojakylä,tmax,-19.8
Pyhäjärvi Ojakylä,tmax,-8.7
Pyhäjärvi Ojakylä,tmax,-8.4
Pyhäjärvi Ojakylä,tmax,-14.0
Pyhäjärvi Ojakylä,tmax,-15.0
Pyhäjärvi Ojakylä,tmax,-23.1
Pyhäjärvi Ojakylä,tmax,-16.3
Pyhäjärvi Ojakylä,tmax,-11.1
Pyhäjärvi Ojakylä,tmax,-11.3
Pyhäjärvi Ojakylä,tmax,-9.8
Pyhäjärvi Ojakylä,tmax,-8.0
Pyhäjärvi Ojakylä,tmax,-6.8
Pyhäjärvi Ojakylä,tmax,-1.5
Pyhäjärvi Ojakylä,tmax,0.8
Pyhäjärvi Ojakylä,tmax,1.3
Pyhäjärvi Ojakylä,tmax,-0.6
Pyhäjärvi Ojakylä,tmax,-2.9
Pyhäjärvi Ojakylä,tmax,-7.6
Pyhäjärvi Ojakylä,tmax,-7.8
Pyhäjärvi Ojakylä,tmax,-9.9
Pyhäjärvi Ojakylä,tmax,-13.2
Pyhäjärvi Ojakylä,tmax,-9.5
Pyhäjärvi Ojakylä,tmax,-8.4
Pyhäjärvi Ojakylä,tmax,-6.8
Pyhäjärvi Ojakylä,tmax,-8.2
Pyhäjärvi Ojakylä,tmax,-10.3
Pyhäjärvi Ojakylä,tmax,-10.3
Pyhäjärvi Ojakylä,tmax,-14.5
Kajaani lentoasema,tmin,-26.9
Kajaani lentoasema,tmin,-30.6
Kajaani lentoasema,tmin,-22.2
Kajaani lentoasema,tmin,-29.5
Kajaani lentoasema,tmin,-31.1
Kajaani lentoasema,tmin,-28.9
Kajaani lentoasema,tmin,-21.8
Kajaani lentoasema,tmin,-28.3
Kajaani lentoasema,tmin,-32.9
Kajaani lentoasema,tmin,-33.3
Kajaani lentoasema,tmin,-17.8
Kajaani lentoasema,tmin,-21.9
Kajaani lentoasema,tmin,-17.6
Kajaani lentoasema,tmin,-13.2
Kajaani lentoasema,tmin,-10.4
Kajaani lentoasema,tmin,-7.0
Kajaani lentoasema,tmin,-3.9
Kajaani lentoasema,tmin,-1.7
Kajaani lentoasema,tmin,-6.0
Kajaani lentoasema,tmin,-16.8
Kajaani lentoasema,tmin,-16.9
Kajaani lentoasema,tmin,-11.9
Kajaani lentoasema,tmin,-20.5
Kajaani lentoasema,tmin,-20.5
Kajaani lentoasema,tmin,-14.4
Kajaani lentoasema,tmin,-12.2
Kajaani lentoasema,tmin,-15.8
Kajaani lentoasema,tmin,-22.2
Kajaani lentoasema,tmin,-26.4
Kajaani lentoasema,tmin,-19.5
Kajaani lentoasema,tmin,-28.8
Kajaani lentoasema,tmax,-18.9
Kajaani lentoasema,tmax,-19.9
Kajaani lentoasema,tmax,-15.5
Kajaani lentoasema,tmax,-20.2
Kajaani lentoasema,tmax,-18.4
Kajaani lentoasema,tmax,-18.3
Kajaani lentoasema,tmax,-15.3
Kajaani lentoasema,tmax,-18.8
Kajaani lentoasema,tmax,-26.5
Kajaani lentoasema,tmax,-12.8
Kajaani lentoasema,tmax,-11.1
Kajaani lentoasema,tmax,-10.5
Kajaani lentoasema,tmax,-10.4
Kajaani lentoasema,tmax,-10.1
Kajaani lentoasema,tmax,-6.5
Kajaani lentoasema,tmax,-1.8
Kajaani lentoasema,tmax,-1.4
Kajaani lentoasema,tmax,1.1
Kajaani lentoasema,tmax,-0.9
Kajaani lentoasema,tmax,-6.0
Kajaani lentoasema,tmax,-5.6
Kajaani lentoasema,tmax,-6.2
Kajaani lentoasema,tmax,-9.7
Kajaani lentoasema,tmax,-14.2
Kajaani lentoasema,tmax,-9.2
Kajaani lentoasema,tmax,-9.3
Kajaani lentoasema,tmax,-8.2
Kajaani lentoasema,tmax,-10.3
Kajaani lentoasema,tmax,-10.9
Kajaani lentoasema,tmax,-13.1
Kajaani lentoasema,tmax,-14.9
Vieremä Kaarakkala,tmin,-22.8
Vieremä Kaarakkala,tmin,-23.3
Vieremä Kaarakkala,tmin,-21.5
Vieremä Kaarakkala,tmin,-21.7
Vieremä Kaarakkala,tmin,-23.3
Vieremä Kaarakkala,tmin,-14.0
Vieremä Kaarakkala,tmin,-17.5
Vieremä Kaarakkala,tmin,-22.7
Vieremä Kaarakkala,tmin,-23.5
Vieremä Kaarakkala,tmin,-19.6
Vieremä Kaarakkala,tmin,-12.1
Vieremä Kaarakkala,tmin,-14.2
Vieremä Kaarakkala,tmin,-14.0
Vieremä Kaarakkala,tmin,-13.4
Vieremä Kaarakkala,tmin,-9.8
Vieremä Kaarakkala,tmin,-7.8
Vieremä Kaarakkala,tmin,-4.8
Vieremä Kaarakkala,tmin,-2.2
Vieremä Kaarakkala,tmin,-5.9
Vieremä Kaarakkala,tmin,-10.6
Vieremä Kaarakkala,tmin,-12.2
Vieremä Kaarakkala,tmin,-11.4
Vieremä Kaarakkala,tmin,-17.9
Vieremä Kaarakkala,tmin,-19.6
Vieremä Kaarakkala,tmin,-14.7
Vieremä Kaarakkala,tmin,-11.9
Vieremä Kaarakkala,tmin,-13.5
Vieremä Kaarakkala,tmin,-15.5
Vieremä Kaarakkala,tmin,-16.7
Vieremä Kaarakkala,tmin,-15.6
Vieremä Kaarakkala,tmin,-19.2
Vieremä Kaarakkala,tmax,-19.3
Vieremä Kaarakkala,tmax,-19.7
Vieremä Kaarakkala,tmax,-14.7
Vieremä Kaarakkala,tmax,-18.6
Vieremä Kaarakkala,tmax,-11.7
Vieremä Kaarakkala,tmax,-9.4
Vieremä Kaarakkala,tmax,-14.0
Vieremä Kaarakkala,tmax,-16.3
Vieremä Kaarakkala,tmax,-16.6
Vieremä Kaarakkala,tmax,-11.7
Vieremä Kaarakkala,tmax,-10.3
Vieremä Kaarakkala,tmax,-10.8
Vieremä Kaarakkala,tmax,-10.7
Vieremä Kaarakkala,tmax,-9.8
Vieremä Kaarakkala,tmax,-7.4
Vieremä Kaarakkala,tmax,-2.5
Vieremä Kaarakkala,tmax,-2.1
Vieremä Kaarakkala,tmax,0.3
Vieremä Kaarakkala,tmax,-1.2
Vieremä Kaarakkala,tmax,-5.9
Vieremä Kaarakkala,tmax,-7.2
Vieremä Kaarakkala,tmax,-8.3
Vieremä Kaarakkala,tmax,-11.3
Vieremä Kaarakkala,tmax,-14.4
Vieremä Kaarakkala,tmax,-10.5
Vieremä Kaarakkala,tmax,-9.4
Vieremä Kaarakkala,tmax,-8.1
