station,param,value
Kustavi Isokari,tmin,17.7
Kustavi Isokari,tmin,18.7
Kustavi Isokari,tmin,12.2
Kustavi Isokari,tmin,12.8
Kustavi Isokari,tmin,14.6
Kustavi Isokari,tmin,13.9
Kustavi Isokari,tmin,11.4
Kustavi Isokari,tmin,12.2
Kustavi Isokari,tmin,10.9
Kustavi Isokari,tmin,11.2
Kustavi Isokari,tmin,10.2
Kustavi Isokari,tmin,11.0
Kustavi Isokari,tmin,11.3
Kustavi Isokari,tmin,12.5
Kustavi Isokari,tmin,13.8
Kustavi Isokari,tmin,14.1
Kustavi Isokari,tmin,13.9
Kustavi Isokari,tmin,13.8
Kustavi Isokari,tmax,25.2
Kustavi Isokari,tmax,21.2
Kustavi Isokari,tmax,22.3
Kustavi Isokari,tmax,22.4
Kustavi Isokari,tmax,20.5
Kustavi Isokari,tmax,19.4
Kustavi Isokari,tmax,20.4
Kustavi Isokari,tmax,20.3
Kustavi Isokari,tmax,20.2
Kustavi Isokari,tmax,21.2
Kustavi Isokari,tmax,18.4
Kustavi Isokari,tmax,18.5
Kustavi Isokari,tmax,20.8
Kustavi Isokari,tmax,21.8
Kustavi Isokari,tmax,20.8
Kustavi Isokari,tmax,19.7
Kustavi Isokari,tmax,15.5
Kustavi Isokari,tmax,17.3
Kustavi Isokari,tmax,16.7
Kustavi Isokari,tmax,15.2
Kustavi Isokari,tmax,14.9
Kustavi Isokari,tmax,14.9
Kustavi Isokari,tmax,14.9
Kustavi Isokari,tmax,14.9
Kustavi Isokari,tmax,15.0
Kustavi Isokari,tmax,14.6
Kustavi Isokari,tmax,16.5
Kustavi Isokari,tmax,17.7
Kustavi Isokari,tmax,16.3
Kustavi Isokari,tmax,15.0
Kustavi Isokari,tmax,15.2
Rauma Kylmäpihlaja,tmin,19.0
Rauma Kylmäpihlaja,tmin,17.3
Rauma Kylmäpihlaja,tmin,16.9
Rauma Kylmäpihlaja,tmin,17.9
Rauma Kylmäpihlaja,tmin,16.6
Rauma Kylmäpihlaja,tmin,16.4
Rauma Kylmäpihlaja,tmin,16.7
Rauma Kylmäpihlaja,tmin,16.8
Rauma Kylmäpihlaja,tmin,16.3
Rauma Kylmäpihlaja,tmin,17.0
Rauma Kylmäpihlaja,tmin,16.1
Rauma Kylmäpihlaja,tmin,15.3
Rauma Kylmäpihlaja,tmin,16.8
Rauma Kylmäpihlaja,tmin,16.1
Rauma Kylmäpihlaja,tmin,18.5
Rauma Kylmäpihlaja,tmin,12.6
Rauma Kylmäpihlaja,tmin,12.6
Rauma Kylmäpihlaja,tmin,15.3
Rauma Kylmäpihlaja,tmin,14.2
Rauma Kylmäpihlaja,tmin,11.2
Rauma Kylmäpihlaja,tmin,11.4
Rauma Kylmäpihlaja,tmin,10.2
Rauma Kylmäpihlaja,tmin,10.3
Rauma Kylmäpihlaja,tmin,10.9
Rauma Kylmäpihlaja,tmin,10.8
Rauma Kylmäpihlaja,tmin,11.5
Rauma Kylmäpihlaja,tmin,11.1
Rauma Kylmäpihlaja,tmin,12.2
Rauma Kylmäpihlaja,tmin,12.4
Rauma Kylmäpihlaja,tmin,13.1
Rauma Kylmäpihlaja,tmin,13.2
Rauma Kylmäpihlaja,tmax,26.3
Rauma Kylmäpihlaja,tmax,21.7
Rauma Kylmäpihlaja,tmax,22.8
Rauma Kylmäpihlaja,tmax,23.2
Rauma Kylmäpihlaja,tmax,21.0
Rauma Kylmäpihlaja,tmax,19.0
Rauma Kylmäpihlaja,tmax,19.8
Rauma Kylmäpihlaja,tmax,20.3
Rauma Kylmäpihlaja,tmax,18.8
Rauma Kylmäpihlaja,tmax,19.6
Rauma Kylmäpihlaja,tmax,18.4
Rauma Kylmäpihlaja,tmax,18.6
Rauma Kylmäpihlaja,tmax,21.2
Rauma Kylmäpihlaja,tmax,21.9
Rauma Kylmäpihlaja,tmax,22.7
Rauma Kylmäpihlaja,tmax,19.9
Rauma Kylmäpihlaja,tmax,16.0
Rauma Kylmäpihlaja,tmax,17.3
Rauma Kylmäpihlaja,tmax,15.9
Rauma Kylmäpihlaja,tmax,15.1
Rauma Kylmäpihlaja,tmax,14.9
Rauma Kylmäpihlaja,tmax,14.3
Rauma Kylmäpihlaja,tmax,15.0
Rauma Kylmäpihlaja,tmax,14.9
Rauma Kylmäpihlaja,tmax,14.1
Rauma Kylmäpihlaja,tmax,13.9
Rauma Kylmäpihlaja,tmax,14.9
Rauma Kylmäpihlaja,tmax,16.9
Rauma Kylmäpihlaja,tmax,18.2
Rauma Kylmäpihlaja,tmax,15.8
Rauma Kylmäpihlaja,tmax,14.7
Turku lentoasema,tmin,18.1
Turku lentoasema,tmin,16.8
Turku lentoasema,tmin,13.7
Turku lentoasema,tmin,15.3
Turku lentoasema,tmin,16.0
Turku lentoasema,tmin,15.7
Turku lentoasema,tmin,11.3
Turku lentoasema,tmin,10.9
Turku lentoasema,tmin,12.1
Turku lentoasema,tmin,12.3
Turku lentoasema,tmin,9.2
Turku lentoasema,tmin,10.5
Turku lentoasema,tmin,8.1
Turku lentoasema,tmin,10.0
Turku lentoasema,tmin,16.0
Turku lentoasema,tmin,10.3
Turku lentoasema,tmin,8.3
Turku lentoasema,tmin,9.4
Turku lentoasema,tmin,9.3
Turku lentoasema,tmin,4.2
Turku lentoasema,tmin,5.7
Turku lentoasema,tmin,2.7
Turku lentoasema,tmin,5.2
Turku lentoasema,tmin,6.7
Turku lentoasema,tmin,6.6
Turku lentoasema,tmin,6.0
Turku lentoasema,tmin,5.4
Turku lentoasema,tmin,3.9
Turku lentoasema,tmin,10.1
Turku lentoasema,tmin,13.1
Turku lentoasema,tmin,13.9
Turku lentoasema,tmax,26.3
Turku lentoasema,tmax,22.6
Turku lentoasema,tmax,24.6
Turku lentoasema,tmax,26.8
Turku lentoasema,tmax,21.5
Turku lentoasema,tmax,19.5
Turku lentoasema,tmax,21.3
Turku lentoasema,tmax,20.3
Turku lentoasema,tmax,22.5
Turku lentoasema,tmax,22.5
Turku lentoasema,tmax,21.0
Turku lentoasema,tmax,21.3
Turku lentoasema,tmax,22.7
Turku lentoasema,tmax,25.2
Turku lentoasema,tmax,24.1
Turku lentoasema,tmax,20.3
Turku lentoasema,tmax,18.6
Turku lentoasema,tmax,21.6
Turku lentoasema,tmax,17.6
Turku lentoasema,tmax,16.7
Turku lentoasema,tmax,15.0
Turku lentoasema,tmax,14.9
Turku lentoasema,tmax,16.9
Turku lentoasema,tmax,15.2
Turku lentoasema,tmax,17.3
Turku lentoasema,tmax,16.0
Turku lentoasema,tmax,17.8
Turku lentoasema,tmax,19.6
Turku lentoasema,tmax,14.7
Turku lentoasema,tmax,15.6
Turku lentoasema,tmax,16.1
Kokemäki Tulkkila,tmin,16.3
Kokemäki Tulkkila,tmin,16.8
Kokemäki Tulkkila,tmin,13.7
Kokemäki Tulkkila,tmin,14.9
Kokemäki Tulkkila,tmin,16.2
Kokemäki Tulkkila,tmin,12.2
Kokemäki Tulkkila,tmin,11.5
Kokemäki Tulkkila,tmin,11.7
Kokemäki Tulkkila,tmin,11.9
Kokemäki Tulkkila,tmin,14.5
Kokemäki Tulkkila,tmin,9.9
Kokemäki Tulkkila,tmin,10.5
Kokemäki Tulkkila,tmin,8.0
Kokemäki Tulkkila,tmin,11.1
Kokemäki Tulkkila,tmin,15.9
Kokemäki Tulkkila,tmin,11.5
Kokemäki Tulkkila,tmin,8.3
Kokemäki Tulkkila,tmin,8.7
Kokemäki Tulkkila,tmin,11.2
Kokemäki Tulkkila,tmin,4.7
Kokemäki Tulkkila,tmin,4.7
Kokemäki Tulkkila,tmin,4.3
Kokemäki Tulkkila,tmin,4.3
Kokemäki Tulkkila,tmin,5.3
Kokemäki Tulkkila,tmin,8.4
Kokemäki Tulkkila,tmin,8.5
Kokemäki Tulkkila,tmin,7.8
Kokemäki Tulkkila,tmin,5.1
Kokemäki Tulkkila,tmin,8.8
Kokemäki Tulkkila,tmin,12.6
Kokemäki Tulkkila,tmin,13.0
Kokemäki Tulkkila,tmax,26.9
Kokemäki Tulkkila,tmax,23.3
Kokemäki Tulkkila,tmax,25.0
Kokemäki Tulkkila,tmax,27.7
Kokemäki Tulkkila,tmax,20.2
Kokemäki Tulkkila,tmax,18.8
Kokemäki Tulkkila,tmax,21.6
Kokemäki Tulkkila,tmax,20.2
Kokemäki Tulkkila,tmax,23.5
Kokemäki Tulkkila,tmax,22.6
Kokemäki Tulkkila,tmax,20.2
Kokemäki Tulkkila,tmax,20.6
Kokemäki Tulkkila,tmax,23.2
Kokemäki Tulkkila,tmax,25.7
Kokemäki Tulkkila,tmax,24.9
Kokemäki Tulkkila,tmax,18.9
Kokemäki Tulkkila,tmax,17.4
Kokemäki Tulkkila,tmax,20.4
Kokemäki Tulkkila,tmax,16.7
Kokemäki Tulkkila,tmax,16.1
Kokemäki Tulkkila,tmax,15.0
Kokemäki Tulkkila,tmax,14.8
Kokemäki Tulkkila,tmax,16.7
Kokemäki Tulkkila,tmax,15.0
Kokemäki Tulkkila,tmax,17.6
Kokemäki Tulkkila,tmax,17.2
Kokemäki Tulkkila,tmax,17.2
Kokemäki Tulkkila,tmax,19.8
Kokemäki Tulkkila,tmax,18.0
Kokemäki Tulkkila,tmax,15.8
Kokemäki Tulkkila,tmax,15.2
Jokioinen Ilmala,tmin,17.1
Jokioinen Ilmala,tmin,15.5
Jokioinen Ilmala,tmin,12.9
Jokioinen Ilmala,tmin,16.4
Jokioinen Ilmala,tmin,15.1
Jokioinen Ilmala,tmin,12.8
Jokioinen Ilmala,tmin,11.4
Jokioinen Ilmala,tmin,12.4
Jokioinen Ilmala,tmin,12.3
Jokioinen Ilmala,tmin,12.5
Jokioinen Ilmala,tmin,9.0
Jokioinen Ilmala,tmin,9.4
Jokioinen Ilmala,tmin,7.3
Jokioinen Ilmala,tmin,8.6
Jokioinen Ilmala,tmin,13.2
Jokioinen Ilmala,tmin,10.7
Jokioinen Ilmala,tmin,8.2
Jokioinen Ilmala,tmin,9.4
Jokioinen Ilmala,tmin,10.2
Jokioinen Ilmala,tmin,5.1
Jokioinen Ilmala,tmin,4.0
Jokioinen Ilmala,tmin,2.6
Jokioinen Ilmala,tmin,2.7
Jokioinen Ilmala,tmin,2.4
Jokioinen Ilmala,tmin,7.4
Jokioinen Ilmala,tmin,7.9
Jokioinen Ilmala,tmin,6.7
Jokioinen Ilmala,tmin,3.4
Jokioinen Ilmala,tmin,10.5
Jokioinen Ilmala,tmin,12.9
Jokioinen Ilmala,tmin,13.6
Jokioinen Ilmala,tmax,25.1
Jokioinen Ilmala,tmax,22.8
Jokioinen Ilmala,tmax,24.9
Jokioinen Ilmala,tmax,28.0
Jokioinen Ilmala,tmax,20.4
Jokioinen Ilmala,tmax,18.9
Jokioinen Ilmala,tmax,21.5
Jokioinen Ilmala,tmax,18.6
Jokioinen Ilmala,tmax,22.8
Jokioinen Ilmala,tmax,21.4
Jokioinen Ilmala,tmax,21.2
Jokioinen Ilmala,tmax,18.6
Jokioinen Ilmala,tmax,22.3
Jokioinen Ilmala,tmax,24.6
Jokioinen Ilmala,tmax,24.1
Jokioinen Ilmala,tmax,20.0
Jokioinen Ilmala,tmax,19.6
Jokioinen Ilmala,tmax,20.9
Jokioinen Ilmala,tmax,18.4
Jokioinen Ilmala,tmax,16.0
Jokioinen Ilmala,tmax,14.7
Jokioinen Ilmala,tmax,15.1
Jokioinen Ilmala,tmax,16.8
Jokioinen Ilmala,tmax,15.2
Jokioinen Ilmala,tmax,17.1
Jokioinen Ilmala,tmax,17.4
Jokioinen Ilmala,tmax,17.8
Jokioinen Ilmala,tmax,18.7
Jokioinen Ilmala,tmax,15.5
Jokioinen Ilmala,tmax,15.5
Jokioinen Ilmala,tmax,15.7
Pirkkala Tampere-Pirkkala lentoasema,tmin,17.1
Pirkkala Tampere-Pirkkala lentoasema,tmin,16.9
Pirkkala Tampere-Pirkkala lentoasema,tmin,13.0
Pirkkala Tampere-Pirkkala lentoasema,tmin,17.7
Pirkkala Tampere-Pirkkala lentoasema,tmin,14.8
Pirkkala Tampere-Pirkkala lentoasema,tmin,13.2
Pirkkala Tampere-Pirkkala lentoasema,tmin,10.8
Pirkkala Tampere-Pirkkala lentoasema,tmin,12.3
Pirkkala Tampere-Pirkkala lentoasema,tmin,9.3
Pirkkala Tampere-Pirkkala lentoasema,tmin,12.8
Pirkkala Tampere-Pirkkala lentoasema,tmin,8.0
Pirkkala Tampere-Pirkkala lentoasema,tmin,8.8
Pirkkala Tampere-Pirkkala lentoasema,tmin,6.6
Pirkkala Tampere-Pirkkala lentoasema,tmin,8.7
Pirkkala Tampere-Pirkkala lentoasema,tmin,14.9
Pirkkala Tampere-Pirkkala lentoasema,tmin,10.9
Pirkkala Tampere-Pirkkala lentoasema,tmin,7.9
Pirkkala Tampere-Pirkkala lentoasema,tmin,9.6
Pirkkala Tampere-Pirkkala lentoasema,tmin,12.1
Pirkkala Tampere-Pirkkala lentoasema,tmin,5.5
Pirkkala Tampere-Pirkkala lentoasema,tmin,3.0
Pirkkala Tampere-Pirkkala lentoasema,tmin,3.4
Pirkkala Tampere-Pirkkala lentoasema,tmin,3.4
Pirkkala Tampere-Pirkkala lentoasema,tmin,2.9
Pirkkala Tampere-Pirkkala lentoasema,tmin,8.0
Pirkkala Tampere-Pirkkala lentoasema,tmin,9.6
Pirkkala Tampere-Pirkkala lentoasema,tmin,8.7
Pirkkala Tampere-Pirkkala lentoasema,tmin,4.0
Pirkkala Tampere-Pirkkala lentoasema,tmin,7.6
Pirkkala Tampere-Pirkkala lentoasema,tmin,12.3
Pirkkala Tampere-Pirkkala lentoasema,tmin,12.5
Pirkkala Tampere-Pirkkala lentoasema,tmax,25.5
Pirkkala Tampere-Pirkkala lentoasema,tmax,23.1
Pirkkala Tampere-Pirkkala lentoasema,tmax,24.8
Pirkkala Tampere-Pirkkala lentoasema,tmax,28.3
Pirkkala Tampere-Pirkkala lentoasema,tmax,21.6
Pirkkala Tampere-Pirkkala lentoasema,tmax,20.2
Pirkkala Tampere-Pirkkala lentoasema,tmax,21.6
Pirkkala Tampere-Pirkkala lentoasema,tmax,19.9
Pirkkala Tampere-Pirkkala lentoasema,tmax,23.2
Pirkkala Tampere-Pirkkala lentoasema,tmax,21.9
Pirkkala Tampere-Pirkkala lentoasema,tmax,20.9
Pirkkala Tampere-Pirkkala lentoasema,tmax,19.6
Pirkkala Tampere-Pirkkala lentoasema,tmax,21.9
Pirkkala Tampere-Pirkkala lentoasema,tmax,24.9
Pirkkala Tampere-Pirkkala lentoasema,tmax,24.6
Pirkkala Tampere-Pirkkala lentoasema,tmax,20.4
Pirkkala Tampere-Pirkkala lentoasema,tmax,18.5
Pirkkala Tampere-Pirkkala lentoasema,tmax,20.5
Pirkkala Tampere-Pirkkala lentoasema,tmax,17.9
Pirkkala Tampere-Pirkkala lentoasema,tmax,14.8
Pirkkala Tampere-Pirkkala lentoasema,tmax,14.7
Pirkkala Tampere-Pirkkala lentoasema,tmax,13.3
Pirkkala Tampere-Pirkkala lentoasema,tmax,16.5
Pirkkala Tampere-Pirkkala lentoasema,tmax,13.4
Pirkkala Tampere-Pirkkala lentoasema,tmax,16.5
Pirkkala Tampere-Pirkkala lentoasema,tmax,16.6
Pirkkala Tampere-Pirkkala lentoasema,tmax,15.4
Pirkkala Tampere-Pirkkala lentoasema,tmax,19.5
Pirkkala Tampere-Pirkkala lentoasema,tmax,17.8
Pirkkala Tampere-Pirkkala lentoasema,tmax,15.2
Pirkkala Tampere-Pirkkala lentoasema,tmax,14.6
Tampere Härmälä,tmin,16.7
Tampere Härmälä,tmin,17.4
Tampere Härmälä,tmin,12.5
Tampere Härmälä,tmin,18.4
Tampere Härmälä,tmin,16.1
Tampere Härmälä,tmin,13.5
Tampere Härmälä,tmin,10.0
Tampere Härmälä,tmin,12.2
Tampere Härmälä,tmin,10.3
Tampere Härmälä,tmin,11.0
Tampere Härmälä,tmin,10.0
Tampere Härmälä,tmin,9.2
Tampere Härmälä,tmin,7.9
Tampere Härmälä,tmin,8.8
Tampere Härmälä,tmin,13.2
Tampere Härmälä,tmin,11.1
Tampere Härmälä,tmin,9.2
Tampere Härmälä,tmin,10.9
Tampere Härmälä,tmin,12.6
Tampere Härmälä,tmin,6.8
Tampere Härmälä,tmin,3.5
Tampere Härmälä,tmin,4.3
Tampere Härmälä,tmin,2.9
Tampere Härmälä,tmin,3.2
Tampere Härmälä,tmin,8.9
Tampere Härmälä,tmin,10.1
Tampere Härmälä,tmin,8.8
Tampere Härmälä,tmin,5.5
Tampere Härmälä,tmin,6.2
Tampere Härmälä,tmin,12.4
Tampere Härmälä,tmin,12.7
Tampere Härmälä,tmax,25.9
Tampere Härmälä,tmax,24.0
Tampere Härmälä,tmax,24.9
Tampere Härmälä,tmax,29.3
Tampere Härmälä,tmax,22.4
Tampere Härmälä,tmax,20.8
Tampere Härmälä,tmax,22.0
Tampere Härmälä,tmax,20.7
Tampere Härmälä,tmax,23.4
Tampere Härmälä,tmax,21.7
Tampere Härmälä,tmax,21.3
Tampere Härmälä,tmax,20.6
Tampere Härmälä,tmax,21.8
Tampere Härmälä,tmax,24.7
Tampere Härmälä,tmax,25.3
Tampere Härmälä,tmax,20.7
Tampere Härmälä,tmax,18.9
Tampere Härmälä,tmax,20.6
Tampere Härmälä,tmax,17.7
Tampere Härmälä,tmax,15.5
Tampere Härmälä,tmax,14.7
Tampere Härmälä,tmax,13.9
Tampere Härmälä,tmax,16.7
Tampere Härmälä,tmax,13.7
Tampere Härmälä,tmax,16.8
Tampere Härmälä,tmax,16.7
Tampere Härmälä,tmax,16.0
Tampere Härmälä,tmax,19.9
Tampere Härmälä,tmax,18.0
Tampere Härmälä,tmax,15.7
Tampere Härmälä,tmax,14.9
Somero Salkola,tmin,17.4
Somero Salkola,tmin,15.2
Somero Salkola,tmin,13.3
Somero Salkola,tmin,15.8
Somero Salkola,tmin,15.0
Somero Salkola,tmin,11.8
Somero Salkola,tmin,10.2
Somero Salkola,tmin,11.2
Somero Salkola,tmin,11.0
Somero Salkola,tmin,11.4
Somero Salkola,tmin,10.3
Somero Salkola,tmin,9.8
Somero Salkola,tmin,7.8
Somero Salkola,tmin,11.7
Somero Salkola,tmin,12.3
Somero Salkola,tmin,10.1
Somero Salkola,tmin,8.9
Somero Salkola,tmin,10.0
Somero Salkola,tmin,10.1
Somero Salkola,tmin,5.8
Somero Salkola,tmin,4.6
Somero Salkola,tmin,3.8
Somero Salkola,tmin,5.7
Somero Salkola,tmin,3.8
Somero Salkola,tmin,8.0
Somero Salkola,tmin,7.1
Somero Salkola,tmin,7.5
Somero Salkola,tmin,6.2
Somero Salkola,tmin,10.2
Somero Salkola,tmin,12.7
Somero Salkola,tmin,13.8
Somero Salkola,tmax,23.7
Somero Salkola,tmax,21.5
Somero Salkola,tmax,23.4
Somero Salkola,tmax,27.2
Somero Salkola,tmax,19.6
Somero Salkola,tmax,18.2
Somero Salkola,tmax,19.9
Somero Salkola,tmax,17.5
Somero Salkola,tmax,21.3
Somero Salkola,tmax,19.8
Somero Salkola,tmax,19.8
Somero Salkola,tmax,17.5
Somero Salkola,tmax,20.0
Somero Salkola,tmax,23.0
Somero Salkola,tmax,23.0
Somero Salkola,tmax,19.1
Somero Salkola,tmax,17.3
Somero Salkola,tmax,19.1
Somero Salkola,tmax,17.8
Somero Salkola,tmax,14.5
Somero Salkola,tmax,14.1
Somero Salkola,tmax,14.6
Somero Salkola,tmax,16.0
Somero Salkola,tmax,14.0
Somero Salkola,tmax,15.2
Somero Salkola,tmax,15.1
Somero Salkola,tmax,15.7
Somero Salkola,tmax,17.5
Somero Salkola,tmax,14.5
Somero Salkola,tmax,15.1
Somero Salkola,tmax,15.4
Hyvinkää Hyvinkäänkylä,tmin,17.2
Hyvinkää Hyvinkäänkylä,tmin,15.8
Hyvinkää Hyvinkäänkylä,tmin,11.6
Hyvinkää Hyvinkäänkylä,tmin,16.0
Hyvinkää Hyvinkäänkylä,tmin,15.1
Hyvinkää Hyvinkäänkylä,tmin,12.2
Hyvinkää Hyvinkäänkylä,tmin,9.2
Hyvinkää Hyvinkäänkylä,tmin,9.3
Hyvinkää Hyvinkäänkylä,tmin,8.7
Hyvinkää Hyvinkäänkylä,tmin,9.6
Hyvinkää Hyvinkäänkylä,tmin,10.5
Hyvinkää Hyvinkäänkylä,tmin,9.4
Hyvinkää Hyvinkäänkylä,tmin,7.8
Hyvinkää Hyvinkäänkylä,tmin,7.7
Hyvinkää Hyvinkäänkylä,tmin,10.5
Hyvinkää Hyvinkäänkylä,tmin,11.0
Hyvinkää Hyvinkäänkylä,tmin,9.9
Hyvinkää Hyvinkäänkylä,tmin,12.8
Hyvinkää Hyvinkäänkylä,tmin,10.1
Hyvinkää Hyvinkäänkylä,tmin,4.9
Hyvinkää Hyvinkäänkylä,tmin,3.7
Hyvinkää Hyvinkäänkylä,tmin,2.6
Hyvinkää Hyvinkäänkylä,tmin,2.6
Hyvinkää Hyvinkäänkylä,tmin,3.9
Hyvinkää Hyvinkäänkylä,tmin,9.0
Hyvinkää Hyvinkäänkylä,tmin,8.1
Hyvinkää Hyvinkäänkylä,tmin,5.5
Hyvinkää Hyvinkäänkylä,tmin,3.6
Hyvinkää Hyvinkäänkylä,tmin,9.7
Hyvinkää Hyvinkäänkylä,tmin,13.2
Hyvinkää Hyvinkäänkylä,tmin,13.9
Hyvinkää Hyvinkäänkylä,tmax,25.3
Hyvinkää Hyvinkäänkylä,tmax,23.9
Hyvinkää Hyvinkäänkylä,tmax,25.5
Hyvinkää Hyvinkäänkylä,tmax,28.6
Hyvinkää Hyvinkäänkylä,tmax,21.2
Hyvinkää Hyvinkäänkylä,tmax,20.1
Hyvinkää Hyvinkäänkylä,tmax,22.2
Hyvinkää Hyvinkäänkylä,tmax,19.7
Hyvinkää Hyvinkäänkylä,tmax,23.6
Hyvinkää Hyvinkäänkylä,tmax,21.3
Hyvinkää Hyvinkäänkylä,tmax,22.4
Hyvinkää Hyvinkäänkylä,tmax,19.6
Hyvinkää Hyvinkäänkylä,tmax,22.2
Hyvinkää Hyvinkäänkylä,tmax,24.6
Hyvinkää Hyvinkäänkylä,tmax,24.8
Hyvinkää Hyvinkäänkylä,tmax,20.1
Hyvinkää Hyvinkäänkylä,tmax,19.9
Hyvinkää Hyvinkäänkylä,tmax,20.9
Hyvinkää Hyvinkäänkylä,tmax,19.8
Hyvinkää Hyvinkäänkylä,tmax,16.4
Hyvinkää Hyvinkäänkylä,tmax,16.1
Hyvinkää Hyvinkäänkylä,tmax,16.6
Hyvinkää Hyvinkäänkylä,tmax,18.1
Hyvinkää Hyvinkäänkylä,tmax,16.1
Hyvinkää Hyvinkäänkylä,tmax,17.0
Hyvinkää Hyvinkäänkylä,tmax,17.0
Hyvinkää Hyvinkäänkylä,tmax,17.6
Hyvinkää Hyvinkäänkylä,tmax,19.7
Hyvinkää Hyvinkäänkylä,tmax,15.6
Hyvinkää Hyvinkäänkylä,tmax,16.1
Hyvinkää Hyvinkäänkylä,tmax,16.8
Nurmijärvi Röykkä,tmin,17.9
Nurmijärvi Röykkä,tmin,15.5
Nurmijärvi Röykkä,tmin,15.0
Nurmijärvi Röykkä,tmin,17.4
Nurmijärvi Röykkä,tmin,16.3
Nurmijärvi Röykkä,tmin,12.9
Nurmijärvi Röykkä,tmin,10.3
Nurmijärvi Röykkä,tmin,11.6
Nurmijärvi Röykkä,tmin,11.6
Nurmijärvi Röykkä,tmin,11.4
Nurmijärvi Röykkä,tmin,11.4
Nurmijärvi Röykkä,tmin,10.6
Nurmijärvi Röykkä,tmin,9.8
Nurmijärvi Röykkä,tmin,12.2
Nurmijärvi Röykkä,tmin,12.9
Nurmijärvi Röykkä,tmin,10.5
Nurmijärvi Röykkä,tmin,9.8
Nurmijärvi Röykkä,tmin,12.8
Nurmijärvi Röykkä,tmin,10.2
Nurmijärvi Röykkä,tmin,8.0
Nurmijärvi Röykkä,tmin,6.2
Nurmijärvi Röykkä,tmin,5.8
Nurmijärvi Röykkä,tmin,6.6
Nurmijärvi Röykkä,tmin,6.1
Nurmijärvi Röykkä,tmin,8.6
Nurmijärvi Röykkä,tmin,8.1
Nurmijärvi Röykkä,tmin,8.9
Nurmijärvi Röykkä,tmin,6.1
Nurmijärvi Röykkä,tmin,11.6
Nurmijärvi Röykkä,tmin,13.2
Nurmijärvi Röykkä,tmin,14.1
Nurmijärvi Röykkä,tmax,24.5
Nurmijärvi Röykkä,tmax,23.0
Nurmijärvi Röykkä,tmax,24.6
Nurmijärvi Röykkä,tmax,27.7
Nurmijärvi Röykkä,tmax,21.5
Nurmijärvi Röykkä,tmax,19.9
Nurmijärvi Röykkä,tmax,21.5
Nurmijärvi Röykkä,tmax,20.3
Nurmijärvi Röykkä,tmax,22.3
Nurmijärvi Röykkä,tmax,19.8
Nurmijärvi Röykkä,tmax,21.2
Nurmijärvi Röykkä,tmax,19.8
Nurmijärvi Röykkä,tmax,21.0
Nurmijärvi Röykkä,tmax,23.2
Nurmijärvi Röykkä,tmax,24.0
Nurmijärvi Röykkä,tmax,20.0
Nurmijärvi Röykkä,tmax,18.4
Nurmijärvi Röykkä,tmax,19.6
Nurmijärvi Röykkä,tmax,18.9
Nurmijärvi Röykkä,tmax,15.2
Nurmijärvi Röykkä,tmax,15.9
Nurmijärvi Röykkä,tmax,15.6
Nurmijärvi Röykkä,tmax,17.4
Nurmijärvi Röykkä,tmax,15.0
Nurmijärvi Röykkä,tmax,16.1
Nurmijärvi Röykkä,tmax,16.6
Nurmijärvi Röykkä,tmax,16.7
Nurmijärvi Röykkä,tmax,18.4
Nurmijärvi Röykkä,tmax,15.1
Nurmijärvi Röykkä,tmax,15.7
Nurmijärvi Röykkä,tmax,16.5
Hämeenlinna Katinen,tmin,17.2
Hämeenlinna Katinen,tmin,16.7
Hämeenlinna Katinen,tmin,13.2
Hämeenlinna Katinen,tmin,17.7
Hämeenlinna Katinen,tmin,16.4
Hämeenlinna Katinen,tmin,14.0
Hämeenlinna Katinen,tmin,11.8
Hämeenlinna Katinen,tmin,12.0
Hämeenlinna Katinen,tmin,10.7
Hämeenlinna Katinen,tmin,12.2
Hämeenlinna Katinen,tmin,11.6
Hämeenlinna Katinen,tmin,10.3
Hämeenlinna Katinen,tmin,8.8
Hämeenlinna Katinen,tmin,9.5
Hämeenlinna Katinen,tmin,13.5
Hämeenlinna Katinen,tmin,11.1
Hämeenlinna Katinen,tmin,9.9
Hämeenlinna Katinen,tmin,12.6
Hämeenlinna Katinen,tmin,12.0
Hämeenlinna Katinen,tmin,7.3
Hämeenlinna Katinen,tmin,5.6
Hämeenlinna Katinen,tmin,5.0
Hämeenlinna Katinen,tmin,5.8
Hämeenlinna Katinen,tmin,5.6
Hämeenlinna Katinen,tmin,9.0
Hämeenlinna Katinen,tmin,10.0
Hämeenlinna Katinen,tmin,8.6
Hämeenlinna Katinen,tmin,6.0
Hämeenlinna Katinen,tmin,9.3
Hämeenlinna Katinen,tmin,13.2
Hämeenlinna Katinen,tmin,13.6
Hämeenlinna Katinen,tmax,25.8
Hämeenlinna Katinen,tmax,24.0
Hämeenlinna Katinen,tmax,25.2
Hämeenlinna Katinen,tmax,28.5
Hämeenlinna Katinen,tmax,21.7
Hämeenlinna Katinen,tmax,20.4
Hämeenlinna Katinen,tmax,22.3
Hämeenlinna Katinen,tmax,19.8
Hämeenlinna Katinen,tmax,23.4
Hämeenlinna Katinen,tmax,21.1
Hämeenlinna Katinen,tmax,21.0
Hämeenlinna Katinen,tmax,19.9
Hämeenlinna Katinen,tmax,21.6
Hämeenlinna Katinen,tmax,24.5
Hämeenlinna Katinen,tmax,25.2
Hämeenlinna Katinen,tmax,20.5
Hämeenlinna Katinen,tmax,19.1
